dataid,localhour,air1,	air2,	air3,	airwindowunit1,	aquarium1,	bathroom1,	bathroom2,	bedroom1,	bedroom2,	bedroom3,	bedroom4,	bedroom5,	car1,	clotheswasher1,	clotheswasher_dryg1,	diningroom1,	diningroom2,	dishwasher1,	disposal1,	drye1,	dryg1,	freezer1,	furnace1,	furnace2,	garage1,	garage2,	gen,	grid,	heater1,	housefan1,	icemaker1,	jacuzzi1,	kitchen1,	kitchen2,	kitchenapp1,	kitchenapp2,	lights_plugs1,	lights_plugs2,	lights_plugs3,	lights_plugs4,	lights_plugs5,	lights_plugs6,	livingroom1,	livingroom2,	microwave1,	office1,	outsidelights_plugs1,	outsidelights_plugs2,	oven1,	oven2,	pool1,	pool2,	poollight1,	poolpump1,	pump1,	range1,	refrigerator1,	refrigerator2,	security1,	shed1,	sprinkler1,	use,	utilityroom1,	venthood1,	waterheater1,	waterheater2,	winecooler1,water_meter_value,  gas_meter_value
2015-01-01 02:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.30283333333333333333,0,0,0,0,0.73288333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00916666666666666667,0,0,0,0,0,0,0,0.04328333333333333333,0,0,0,0,0.73288333333333333333,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.17521666666666666667,0,0,0,0,1.0675666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.15305000000000000000,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.00796666666666666667,0,0,0,0,1.0675666666666667,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00373333333333333333,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.12765000000000000000,0,0,0,0.00000000000000000000,0.47415000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00780000000000000000,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47415000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,2606,0.00013333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.34318333333333333333,0,0,0,0,1.5192000000000000,0,0,0,0,0,0,0.00013333333333333333,0.00000000000000000000,0,0,0,0,0,0,0.63866666666666666667,0,0.04705000000000000000,0,0,0,0.00518333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.5192000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.35888333333333333333,0,0,0,0,0.90965000000000000000,0,0,0,0,0,0,0.00701666666666666667,0,0,0,0,0,0,0,0.06161666666666666667,0,0.00560000000000000000,0,0,0,0.00020000000000000000,0,0,0,0,0,0,0,0.11538333333333333333,0,0,0,0,0.90965000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.11876666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03703333333333333333,0,0.00508333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.00908333333333333333,0,0,0,0,0.11876666666666666667,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00170000000000000000,0,0,0,0.05620000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.23826666666666666667,0,0,0,0,0,0,0.00255000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.05066666666666666667,0,0,0,0,0.23826666666666666667,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,4495,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00300000000000000000,0,0.00000000000000000000,0,0,0,0,0.10315000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.10315000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075000000000000000,0,0,0.34868333333333333333,0.00000000000000000000,0,0,0,0.00901666666666666667,0,0,0,0,0.57683333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00531666666666666667,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.11806666666666666667,0,0,0,0,0.57683333333333333333,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,5938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.07563333333333333333,0,0,0,0,0.66746666666666666667,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0.19441666666666666667,0,0.00700000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.06510000000000000000,0,0,0,0,0.66746666666666666667,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00195000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.13563333333333333333,0,0,0,0,0.32628333333333333333,0,0,0,0,0,0,0.00080000000000000000,0.03871666666666666667,0,0,0,0,0,0,0,0,0.03505000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.32628333333333333333,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00788333333333333333,0,0,0,0,0.37851666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00595000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.05970000000000000000,0,0,0,0,0.37851666666666666667,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,7062,0.01455000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00706666666666666667,0,0,0,0,0.62690000000000000000,0,0,0,0,0,0,0.00486666666666666667,0,0,0,0,0,0,0,0.04263333333333333333,0,0.05771666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.05341666666666666667,0,0,0,0,0.62690000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.10066666666666666667,0,0,0,0,0.71620000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.13431666666666666667,0,0.04418333333333333333,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.21095000000000000000,0,0,0,0,0.71620000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.50146666666666666667,0.00000000000000000000,0,0,0,0.08910000000000000000,0,0,0,0,0.85423333333333333333,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.03095000000000000000,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.06023333333333333333,0,0,0,0,0.85423333333333333333,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.17250000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.07850000000000000000,0,0,0,0,0.17250000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.05583333333333333333,0,0,0,0,1.3497000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00086666666666666667,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.01073333333333333333,0,0,0,0,1.3497000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,8733,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.41026666666666666667,0,0,0,0,0,0,0.00631666666666666667,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.41026666666666666667,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.26131666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.14460000000000000000,0,0,0,0,0.26131666666666666667,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.15660000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.15660000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.15976666666666666667,0,0,0,0,0.82030000000000000000,0,0,0,0,0,0,0.01286666666666666667,0,0,0,0,0,0,0,0,0,0.00545000000000000000,0,0,0,0.00213333333333333333,0,0,0,0,0,0,0,0.10388333333333333333,0,0,0,0,0.82030000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00423333333333333333,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.02523333333333333333,0,0,0,0,0.38235000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07291666666666666667,0,0,0,0,0.38235000000000000000,0,0,0,0,0,0,0
2015-01-01 02:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.11661666666666666667,0,0,0,0.00075000000000000000,0.48250000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.03496666666666666667,0,0,0,0,0.48311666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295000000000000000,0,0,0.00000000000000000000,0,0,0,0,0.00800000000000000000,0,0,0,0,0.20853333333333333333,0,0,0,0,0,0,0.05953333333333333333,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.02558333333333333333,0,0,0,0,0.20853333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,1450,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.60573333333333333333,0,0,0,0,0,0,0,0.05305000000000000000,0,0,0,0,0,0,0.07673333333333333333,0,0.03100000000000000000,0,0,0,0.01373333333333333333,0,0,0,0,0,0,0,0.05538333333333333333,0,0,0,0,0.60573333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.33843333333333333333,0,0,0,0,0.75426666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00926666666666666667,0,0,0,0,0,0,0,0.04973333333333333333,0,0,0,0,0.75426666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363333333333333333,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.05488333333333333333,0,0,0,0,1.0675166666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.06046666666666666667,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04536666666666666667,0,0,0,0,1.0675166666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00366666666666666667,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.16450000000000000000,0,0,0,0.00000000000000000000,0.48588333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00770000000000000000,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48588333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.15488333333333333333,0,0,0,0,1.3363666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.90858333333333333333,0,0.00500000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,1.3363666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,3687,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241666666666666667,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.30821666666666666667,0,0,0,0,0.64651666666666666667,0,0,0,0,0,0,0.00660000000000000000,0,0,0,0,0,0,0,0.05970000000000000000,0,0.00566666666666666667,0,0,0,0.00026666666666666667,0,0,0,0,0,0,0,0.13826666666666666667,0,0,0,0,0.64651666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,3864,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.15436666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03700000000000000000,0,0.00543333333333333333,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04691666666666666667,0,0,0,0,0.15436666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,3938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.08503333333333333333,0,0,0,0,0,0,0.00295000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.08503333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,4495,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00300000000000000000,0,0.00000000000000000000,0,0,0,0,0.10565000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.10565000000000000000,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,4934,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115000000000000000,0,0,0.05155000000000000000,0.00000000000000000000,0,0,0,0.00810000000000000000,0,0,0,0,0.21445000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0,0,0,0.05826666666666666667,0,0,0,0,0.21445000000000000000,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,5938,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.06286666666666666667,0,0,0,0,0.34188333333333333333,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0.05381666666666666667,0,0.00670000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.08273333333333333333,0,0,0,0,0.34188333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,6377,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00195000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.13010000000000000000,0,0,0,0,0.32138333333333333333,0,0,0,0,0,0,0.00080000000000000000,0.03966666666666666667,0,0,0,0,0,0,0,0,0.03500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0.32138333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,6547,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00766666666666666667,0,0,0,0,0.36555000000000000000,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00800000000000000000,0,0,0,0,0,0,0,0.04265000000000000000,0,0,0,0,0.36555000000000000000,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,7062,0.01443333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0,0.72956666666666666667,0,0,0,0,0,0,0.00498333333333333333,0,0,0,0,0,0,0,0.02200000000000000000,0,0.05706666666666666667,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04543333333333333333,0,0,0,0,0.72956666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,7114,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.22041666666666666667,0,0,0,0,0.66348333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.10185000000000000000,0,0.05126666666666666667,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.11056666666666666667,0,0,0,0,0.66348333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,8061,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.01490000000000000000,0.00000000000000000000,0,0,0,0.17405000000000000000,0,0,0,0,0.46451666666666666667,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0.03120000000000000000,0,0.00500000000000000000,0,0,0,0.00600000000000000000,0,0,0,0,0,0,0,0.07283333333333333333,0,0,0,0,0.46451666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,8342,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0.16091666666666666667,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.06616666666666666667,0,0,0,0,0.16091666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,8574,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.05690000000000000000,0,0,0,0,1.1526666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.07948333333333333333,0,0,0,0,1.1526666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,8733,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.43756666666666666667,0,0,0,0,0,0,0.00633333333333333333,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.03615000000000000000,0,0,0,0,0.43756666666666666667,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,9213,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00300000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.23900000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.13255000000000000000,0,0,0,0,0.23900000000000000000,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,9585,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00600000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.00000000000000000000,0,0,0,0,0.25908333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0,0,0.03000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.10156666666666666667,0,0,0,0,0.25908333333333333333,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,9612,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.07956666666666666667,0,0,0,0,0.80620000000000000000,0,0,0,0,0,0,0.01281666666666666667,0,0,0,0,0,0,0,0,0,0.01508333333333333333,0,0,0,0.00290000000000000000,0,0,0,0,0,0,0,0.10313333333333333333,0,0,0,0,0.80620000000000000000,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,9775,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00375000000000000000,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0.00000000000000000000,0,0.09340000000000000000,0,0,0,0,0.45225000000000000000,0,0,0,0,0,0,0.00000000000000000000,0.00400000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07848333333333333333,0,0,0,0,0.45225000000000000000,0,0,0,0,0,0,0
2015-01-01 03:00:00-06,9836,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00700000000000000000,0,0,0,0.00100000000000000000,0.28723333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00700000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0.01960000000000000000,0,0,0,0,0.28795000000000000000,0,0,0,0,0,0,0
2015-01-01 04:00:00-06,203,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285000000000000000,0,0,0.00000000000000000000,0,0,0,0,0.00800000000000000000,0,0,0,0,0.19871666666666666667,0,0,0,0,0,0,0.05333333333333333333,0.00000000000000000000,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.02563333333333333333,0,0,0,0,0.19871666666666666667,0,0,0,0,0,0,0
2015-01-01 04:00:00-06,1450,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.00713333333333333333,0,0,0,0,0.67426666666666666667,0,0,0,0,0,0,0,0.05303333333333333333,0,0,0,0,0,0,0.07613333333333333333,0,0.03100000000000000000,0,0,0,0.01378333333333333333,0,0,0,0,0,0,0,0.10906666666666666667,0,0,0,0,0.67426666666666666667,0,0,0,0,0,0,0
2015-01-01 04:00:00-06,1524,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.18940000000000000000,0,0,0,0,0.62933333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0.00500000000000000000,0,0,0,0.00860000000000000000,0,0,0,0,0,0,0,0.07310000000000000000,0,0,0,0,0.62933333333333333333,0,0,0,0,0,0,0
2015-01-01 04:00:00-06,1731,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.14418333333333333333,0,0,0,0,0.69918333333333333333,0,0,0,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.03046666666666666667,0,0.00500000000000000000,0,0,0,0.00000000000000000000,0,0,0,0,0,0,0,0.04590000000000000000,0,0,0,0,0.69918333333333333333,0,0,0,0,0,0,0
2015-01-01 04:00:00-06,2354,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.00366666666666666667,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.16823333333333333333,0,0,0,0.00000000000000000000,0.47683333333333333333,0,0,0,0,0,0,0.00000000000000000000,0.00766666666666666667,0,0,0,0,0,0,0,0,0.01300000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47683333333333333333,0,0,0,0,0,0,0
2015-01-01 04:00:00-06,2606,0.00000000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000000,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0.22943333333333333333,0,0,0,0,0.38666666666666666667,0,0,0,0,0,0,0.00000000000000000000,0.00000000000000000000,0,0,0,0,0,0,0.05500000000000000000,0,0.00500000000000000000,0,0,0,0.00500000000000000000,0,0,0,0,0,0,0,0,0,0,0,0,0.38666666666666666667,0,0,0,0,0,0,0
